OBJECTID;GKZ;ZONE_CODE;COUNT;AREA;MIN;MAX;RANGE;MEAN;STD;SUM
2868;53714652;2938;8216;5135000,000000000000000;0,068993218243122;21,346145629882812;21,277152411639690;4,668738035144178;3,228252219445323;38358,351696744561000
2869;5371851;2939;3417;2135625,000000000000000;0,052668489515781;22,001174926757812;21,948506437242031;7,605062361609301;4,987362909221592;25986,498089618981000
2870;53714394;2940;112;70000,000000000000000;1,126893401145935;17,937286376953125;16,810392975807190;9,955594732293061;4,145343799479581;1115,026610016822800
2871;53714816;2941;7679;4799375,000000000000000;0,098907753825188;18,715410232543945;18,616502478718758;5,101797460084401;2,927618285096572;39176,702695988119000
2872;53718651;2942;1236;772500,000000000000000;0,286275923252106;21,642421722412109;21,356145799160004;9,237239472061685;4,568267070608148;11417,227987468243000
2873;53722339;2943;277;173125,000000000000000;0,069349162280560;21,233293533325195;21,163944371044636;5,244635928005303;4,598060085158671;1452,764152057468900
2874;5372234;2944;13189;8243125,000000000000000;0,020658286288381;19,071569442749023;19,050911156460643;4,923371728662472;3,043762098143113;64934,349729329348000
2875;5421453;2945;14623;9139375,000000000000000;0,068874165415764;21,225244522094727;21,156370356678963;5,536783829250386;3,211329622782761;80964,389935128391000
2876;5666212;2946;1653;1033125,000000000000000;0,169046342372894;14,560014724731445;14,390968382358551;3,681979922060525;2,574337144874267;6086,312811166048000
2877;56663333;2947;729;455625,000000000000000;0,008102846331894;10,216326713562012;10,208223867230117;2,199130749676137;1,857966114187895;1603,166316513903400
2878;542413;2948;32444;20277500,000000000000000;0,009059257805347;32,212993621826172;32,203934364020824;3,645654512199724;2,914645663755677;118279,614993807860000
2879;53713269;2949;3501;2188125,000000000000000;0,706470191478729;17,452199935913086;16,745729744434357;8,302898275889659;3,527947388616155;29068,446863889694000
2880;67414761;2950;5697;3560625,000000000000000;0,149957060813904;13,663959503173828;13,514002442359924;3,140536762783145;1,599800018977952;17891,637937575579000
2881;5421539;2951;4051;2531875,000000000000000;0,009059257805347;24,829612731933594;24,820553474128246;4,133898945261824;3,815281951659761;16746,424627255648000
2882;6741359;2952;153;95625,000000000000000;0,128947108983994;4,811522960662842;4,682575851678848;2,842664211209304;1,202273823957919;434,927624315023420
2883;5426886;2953;68508;42817500,000000000000000;0,016205692663789;21,420745849609375;21,404540156945586;2,613417508483539;1,845442891567630;179040,006671190260000
2884;5371859;2954;1415;884375,000000000000000;0,116860754787922;30,795242309570312;30,678381554782391;10,221296207259273;5,902091458274716;14463,134133271873000
2885;53711611;2955;251;156875,000000000000000;0,364713191986084;17,175638198852539;16,810925006866455;5,499756415289236;4,026100433451523;1380,438860237598400
2886;5371889;2956;493;308125,000000000000000;0,765684187412262;31,444450378417969;30,678766191005707;11,831772733532633;6,972662992837631;5833,063957631588000
2887;537148399;2957;430;268750,000000000000000;0,292430549860001;25,618206024169922;25,325775474309921;10,021482352808464;5,456793810681773;4309,237411707639700
2888;5371129;2958;565;353125,000000000000000;0,922168850898743;47,509437561035156;46,587268710136414;15,187615539331352;9,063873175342048;8581,002779722213700
2889;5417449;2959;13942;8713750,000000000000000;0,004051423631608;23,732097625732422;23,728046202100813;3,267312315354246;2,356915438924281;45552,868300668895000
2890;53714551;2960;664;415000,000000000000000;0,280805528163910;20,299142837524414;20,018337309360504;7,430999112012516;4,126438025251970;4934,183410376310300
2891;542692;2961;62810;39256250,000000000000000;0,008102846331894;21,477529525756836;21,469426679424942;3,077406153224377;2,039440372253708;193291,880484023130000
2892;53714834;2962;23569;14730625,000000000000000;0,034851659089327;27,810550689697266;27,775699030607939;4,163029535300421;3,450995282790185;98118,443117495626000
2893;5418929;2963;66839;41774375,000000000000000;0,000000000000000;19,861026763916016;19,861026763916016;2,223190138322644;1,724873294329454;148595,805655347180000
2894;54268799;2964;68746;42966250,000000000000000;0,011459155939519;37,354839324951172;37,343380169011652;4,141762382204402;3,058630540905200;284729,596727023830000
2895;56663344;2965;5945;3715625,000000000000000;0,040716294199228;13,508002281188965;13,467285986989737;2,474177303264204;1,820910905776695;14708,984067905694000
2896;674136;2966;28211;17631875,000000000000000;0,000000000000000;32,966056823730469;32,966056823730469;2,433085974065651;2,699655968530046;68639,788414366078000
2897;5371472;2967;14668;9167500,000000000000000;0,091044344007969;24,213722229003906;24,122677884995937;4,727330461161210;3,121128605451737;69340,483204312623000
2898;5666342;2968;8977;5610625,000000000000000;0,012811725959182;8,119022369384766;8,106210643425584;1,633221062671294;0,852872545421305;14661,425479600206000
2899;537142;2969;12166;7603750,000000000000000;0,024643845856190;19,311534881591797;19,286891035735607;2,986605891238603;2,561062730497010;36335,047272808850000
2900;5421174;2970;7702;4813750,000000000000000;0,061709418892860;21,936199188232422;21,874489769339561;6,768974706184257;3,569839649319818;52134,643187031150000
2901;566635329;2971;4861;3038125,000000000000000;0,005729577969760;17,136335372924805;17,130605794955045;3,050848635987334;2,291990237139435;14830,175219534431000
2902;5371451;2972;7857;4910625,000000000000000;0,000000000000000;35,818302154541016;35,818302154541016;4,588193098555319;4,293493822395774;36049,433175349142000
2903;53718629;2973;2561;1600625,000000000000000;0,101609073579311;20,860822677612305;20,759213604032993;8,499530364353063;4,287779478798261;21767,297263108194000
2904;54268992;2974;827;516875,000000000000000;0,016205692663789;11,121148109436035;11,104942416772246;5,076794719161351;2,037435029484812;4198,509232746437200
2905;53722334;2975;2364;1477500,000000000000000;0,283278822898865;12,928238868713379;12,644960045814514;4,803665153644412;1,733267907863514;11355,864423215389000
2906;5371874;2976;11240;7025000,000000000000000;0,041316568851471;32,373840332031250;32,332523763179779;5,869257372334016;4,687792464475229;65970,452865034342000
2907;542689991;2977;94;58750,000000000000000;0,084304600954056;15,874086380004883;15,789781779050827;3,804881732118257;4,371682987286774;357,658882819116120
2908;53718711;2978;293;183125,000000000000000;0,188858240842819;32,833683013916016;32,644824773073196;13,627437290376363;6,136294033633956;3992,839126080274600
2909;53642;2979;19477;12173125,000000000000000;0,036237027496099;29,961063385009766;29,924826357513666;6,565645234827724;3,426748073927740;127879,072238739580000
2910;542219;2980;94943;59339375,000000000000000;0,008102846331894;16,382421493530273;16,374318647198379;2,528791272636228;1,683575381197433;240091,029797901400000
2911;53711692;2981;18321;11450625,000000000000000;0,036237027496099;47,540176391601563;47,503939364105463;6,256046961215225;6,021003123894819;114617,036376424130000
2912;5426887;2982;23898;14936250,000000000000000;0,025623450055718;39,562049865722656;39,536426415666938;5,242421640830185;3,875637850467097;125283,392372559760000
2913;537143911;2983;210;131250,000000000000000;0,555264174938202;18,265785217285156;17,710521042346954;10,308425874369485;4,912290891050166;2164,769433617591900
2914;5371863;2984;5459;3411875,000000000000000;0,047247298061848;22,117870330810547;22,070623032748699;5,947424105621559;3,580282392725917;32466,988192588091000
2915;54268991;2985;702;438750,000000000000000;0,008102846331894;15,459917068481445;15,451814222149551;2,499475461907122;2,354112856137349;1754,631774258799900
2916;53722196;2986;2017;1260625,000000000000000;0,349546879529953;18,171037673950195;17,821490794420242;8,891574456393867;3,919626613778370;17934,305678546429000
2917;5371441;2987;9647;6029375,000000000000000;0,054052714258432;19,573133468627930;19,519080754369497;4,400646322055905;3,126936758749977;42453,035068873316000
2918;5371855;2988;294;183750,000000000000000;0,306756973266602;31,329971313476562;31,023214340209961;11,025297254222592;7,407202914533548;3241,437392741441700
2919;674134;2989;8276;5172500,000000000000000;0,009059257805347;11,199959754943848;11,190900497138500;1,587001932398477;1,262347317738404;13134,027992529795000
2920;537148851;2990;4113;2570625,000000000000000;0,057295762002468;19,613996505737305;19,556700743734837;3,110130847744877;2,446198396666364;12791,968176774681000
2921;56668152;2991;3167;1979375,000000000000000;0,016704445704818;9,082354545593262;9,065650099888444;2,017268824261970;1,122419893187108;6388,690366437658700
2922;54181995;2992;6664;4165000,000000000000000;0,005729577969760;21,933832168579102;21,928102590609342;2,260593263734043;2,219010311909098;15064,593509523664000
2923;5416799;2993;7674;4796250,000000000000000;0,011459155939519;18,372058868408203;18,360599712468684;3,664632966905392;3,170104186329079;28122,393388031982000
2924;54173;2994;77678;48548750,000000000000000;0,000000000000000;30,138652801513672;30,138652801513672;3,631612156111808;3,134186391996600;282096,369062453040000
2925;6741511;2995;1359;849375,000000000000000;0,025941764935851;6,938940048217773;6,912998283281922;1,488735312308138;0,983751928297696;2023,191289426758900
2926;537213999;2996;3454;2158750,000000000000000;0,137628927826881;39,210552215576172;39,072923287749290;8,368537887426111;5,642854472783609;28904,929863169789000
2927;53714531;2997;357;223125,000000000000000;0,217156767845154;39,771755218505859;39,554598450660706;11,076851713306764;7,370146482555698;3954,436061650514600
2928;542139;2998;5443;3401875,000000000000000;0,020658286288381;14,219287872314453;14,198629586026073;3,652599566519444;2,819534843289699;19881,099440565333000
2929;54214991;2999;6401;4000625,000000000000000;0,055105298757553;13,637431144714355;13,582325845956802;3,601525074995704;2,192641470958549;23053,362005047500000
2930;53718652;3000;765;478125,000000000000000;0,255366563796997;14,976151466369629;14,720784902572632;5,839964436004364;3,076119612007435;4467,572793543338800
2931;5372154;3002;6159;3849375,000000000000000;0,061842270195484;18,716629028320312;18,654786758124828;3,046056105934155;1,694738415447885;18760,659556448460000
2932;542418;3003;48459;30286875,000000000000000;0,000000000000000;13,145421028137207;13,145421028137207;1,781473994220347;1,259517355060477;86328,448285923805000
2933;54269359;3004;875;546875,000000000000000;0,031642626971006;7,974851608276367;7,943208981305361;2,672248863130808;1,804033917064182;2338,217755239456900
2934;6741519;3005;1822;1138750,000000000000000;0,029215227812529;11,195312500000000;11,166097272187471;1,918704749172928;1,473416701369863;3495,880052993074100
2935;67414791;3006;620;387500,000000000000000;0,012811725959182;5,635330200195313;5,622518474236131;1,247627415829488;1,212810577646445;773,528997814282770
2936;53714872;3007;5923;3701875,000000000000000;0,008102846331894;25,284406661987305;25,276303815655410;4,415542411694038;4,532529549868460;26153,257704463787000
2937;5371186;3008;36038;22523750,000000000000000;0,057295762002468;59,534854888916016;59,477559126913548;16,677903303390778;10,707180331014776;601038,279247596860000
2938;53719237;3009;1100;687500,000000000000000;0,014607614837587;19,085321426391602;19,070713811554015;3,430971802191131;2,532930527505637;3774,068982410244600
2939;53711892;3010;1355;846875,000000000000000;0,471366852521896;27,996330261230469;27,524963408708572;8,656555822172727;7,042778808153425;11729,633139044046000
2940;537118563;3011;6506;4066250,000000000000000;0,208558857440948;40,453174591064453;40,244615733623505;11,634132128574191;6,015032148086302;75691,663628503680000
2941;5373212;3012;8894;5558750,000000000000000;0,014607614837587;8,520950317382813;8,506342702545226;1,708378075664850;0,778344456211976;15194,314604963176000
2942;5424159;3013;3408;2130000,000000000000000;0,038221046328545;12,413972854614258;12,375751808285713;2,928651118617146;1,994998767759135;9980,843012247234600
2943;5372253413;3014;2608;1630000,000000000000000;0,112859450280666;15,283054351806641;15,170194901525974;3,617240809592664;2,223929572207567;9433,764031417667900
2944;6741442;3015;42609;26630625,000000000000000;0,000000000000000;34,998893737792969;34,998893737792969;5,188067654933387;4,477843466194146;221058,374709056690000
2945;542421;3016;19490;12181250,000000000000000;0,012811725959182;15,582682609558105;15,569870883598924;2,703072746045861;1,664986654846670;52682,887820433825000
2946;541771;3017;5298;3311250,000000000000000;0,017188733443618;25,736843109130859;25,719654375687242;5,050915612945338;4,762106869832499;26759,750917384401000
2947;54189519;3018;67795;42371875,000000000000000;0,004051423631608;33,204696655273438;33,200645231641829;2,174783436735873;2,163596635225777;147439,443093508480000
2948;53719232;3019;20652;12907500,000000000000000;0,012811725959182;26,262617111206055;26,249805385246873;3,074812065661419;2,960661487949499;63501,018780039623000
2949;67414519;3020;11507;7191875,000000000000000;0,043067213147879;17,808586120605469;17,765518907457590;2,457925119233725;1,800616607072896;28283,344347022474000
2950;537132839;3021;2846;1778750,000000000000000;0,052668489515781;26,569229125976562;26,516560636460781;7,622944428854460;4,189277708360582;21694,899844519794000
2951;537148322;3022;1437;898125,000000000000000;0,151264846324921;18,045818328857422;17,894553482532501;3,947774612839303;3,116258138493230;5672,952118650078800
2952;53718719;3023;2121;1325625,000000000000000;0,005729577969760;37,584449768066406;37,578720190096647;11,465039927390997;7,672196102572559;24317,349685996305000
2953;5421492;3024;9565;5978125,000000000000000;0,064058601856232;24,103458404541016;24,039399802684784;3,421984002677265;2,598196123221235;32731,276985608041000
2954;5426889;3025;374;233750,000000000000000;0,151860490441322;30,608270645141602;30,456410154700279;6,707430887788056;6,133058903808201;2508,579152032733000
2955;56663511;3026;3652;2282500,000000000000000;0,060228716582060;11,455383300781250;11,395154584199190;3,406106059616972;1,982824784255582;12439,099329721183000
2956;541711;3027;243;151875,000000000000000;0,045296281576157;4,830867767333984;4,785571485757828;1,418575278372186;1,048113281993775;344,713792644441130
2957;537118399;3028;8159;5099375,000000000000000;0,061974838376045;45,366130828857422;45,304155990481377;12,060825287485761;7,287301467498582;98404,273520596325000
2958;53721592;3029;12479;7799375,000000000000000;0,056429781019688;21,581418991088867;21,524989210069180;2,842853590228712;1,834678172797622;35475,969952464104000
2959;537192334;3030;2291;1431875,000000000000000;0,028647886589170;23,783157348632813;23,754509462043643;7,304759255979927;4,549485074443435;16735,203455450013000
2960;5666211;3031;9452;5907500,000000000000000;0,005729577969760;17,051694869995117;17,045965292025357;2,146157475223403;1,867421926310954;20285,480455811601000
2961;53714812;3032;7828;4892500,000000000000000;0,032663617283106;17,450473785400391;17,417810168117285;2,197562334685471;1,837680259448842;17202,517955917865000
2962;537213929;3033;5760;3600000,000000000000000;0,009059257805347;13,350600242614746;13,341540984809399;3,685417931389141;2,109293241206161;21228,007284801453000
2963;5371433;3034;106;66250,000000000000000;0,565514504909515;13,219375610351563;12,653861105442047;8,342232036140731;3,612118379200728;884,276595830917360
2964;537213933;3035;1272;795000,000000000000000;0,000000000000000;17,423254013061523;17,423254013061523;4,057668609776734;2,621808970671069;5161,354471636004700
2965;54214919;3036;4826;3016250,000000000000000;0,049453914165497;23,972263336181641;23,922809422016144;6,265790966301971;3,506665309455129;30238,707203373313000
2966;5372162;3037;3191;1994375,000000000000000;0,016205692663789;14,262946128845215;14,246740436181426;1,849738353324003;1,500699479464172;5902,515085456892800
2967;54168;3038;12605;7878125,000000000000000;0,044749423861504;15,798457145690918;15,753707721829414;3,031457493737642;1,664618393946601;38211,521708562970000
2968;56663341;3039;3322;2076250,000000000000000;0,009059257805347;11,334013938903809;11,324954681098461;2,522626813224695;1,746180566139872;8380,166273532435300
2969;53714819;3040;1616;1010000,000000000000000;0,004051423631608;21,993167877197266;21,989116453565657;7,427156114394922;4,730720195281082;12002,284280862194000
2970;5371872;3041;9349;5843125,000000000000000;0,034851659089327;28,100687026977539;28,065835367888212;5,891157040712186;4,850842811042683;55076,427173618227000
2971;53711613;3042;3071;1919375,000000000000000;0,121879667043686;20,805013656616211;20,683133989572525;5,880851416964750;3,193436808033789;18060,094701498747000
2972;53714539;3043;1335;834375,000000000000000;0,218024253845215;33,747505187988281;33,529480934143066;13,157060601403204;5,931941720734010;17564,675902873278000
2973;5371867;3044;2477;1548125,000000000000000;0,081028416752815;26,645673751831055;26,564645335078239;11,339423804281097;5,800943327726706;28087,752763204277000
2974;54268997;3045;1;625,000000000000000;2,041603565216065;2,041603565216065;0,000000000000000;2,041603565216065;0,000000000000000;2,041603565216065
2975;537132834;3046;5692;3557500,000000000000000;0,076870307326317;22,308097839355469;22,231227532029152;4,643653924790953;2,924265934891193;26431,678139910102000
2976;5371988;3047;2600;1625000,000000000000000;0,020257115364075;10,987343788146973;10,967086672782898;1,617587112149653;1,232006460268451;4205,726491589099200
2977;53721313;3048;11519;7199375,000000000000000;0,024643845856190;19,140918731689453;19,116274885833263;5,970528347179525;3,846362397993447;68774,516031160951000
2978;5666232;3049;2525;1578125,000000000000000;0,029215227812529;17,602476119995117;17,573260892182589;3,596407822495935;2,436536428074474;9080,929751802235800
2979;542674;3050;12132;7582500,000000000000000;0,097402729094028;18,161508560180664;18,064105831086636;4,229100799061508;2,742637356106843;51307,450894214213000
2980;53722219;3051;8364;5227500,000000000000000;0,112056694924831;25,803516387939453;25,691459693014622;8,233135740027288;4,617985331595270;68861,947329588234000
2981;53718191;3052;1960;1225000,000000000000000;0,261965870857239;28,026872634887695;27,764906764030457;7,970803945055422;5,322246323588598;15622,775732308626000
2982;53722119;3053;17153;10720625,000000000000000;0,058007534593344;24,027196884155273;23,969189349561930;10,039915683989037;5,264005055180583;172214,673727463930000
2983;5418953;3054;155;96875,000000000000000;0,116649881005287;11,469366073608398;11,352716192603111;1,516838832247642;1,880149418200297;235,110018998384480
2984;54181994;3055;5554;3471250,000000000000000;0,011459155939519;10,158188819885254;10,146729663945735;2,934682586217762;1,454545175616994;16299,227083853446000
2985;53722114;3056;6537;4085625,000000000000000;0,174257770180702;15,544751167297363;15,370493397116661;5,975588406852868;2,805611063316614;39062,421415597200000
2986;56663512;3057;1682;1051250,000000000000000;0,028647886589170;14,094227790832520;14,065579904243350;2,838399333769719;2,264356626217102;4774,187679400667500
2987;5371854;3058;7152;4470000,000000000000000;0,072474025189877;21,090719223022461;21,018245197832584;7,495575822315802;3,514727629287985;53608,358281202614000
2988;5421619;3059;26280;16425000,000000000000000;0,000000000000000;14,920791625976563;14,920791625976563;1,742794858635392;1,090439865288004;45800,648884938098000
2989;53721516;3060;13386;8366250,000000000000000;0,009059257805347;20,859560012817383;20,850500755012035;5,183133260103578;3,911780912989887;69381,421819746494000
2990;53714813;3061;11322;7076250,000000000000000;0,021817581728101;22,835330963134766;22,813513381406665;4,094343529577533;2,902200598756377;46356,157441876829000
2991;53714392;3062;740;462500,000000000000000;0,047247298061848;22,955453872680664;22,908206574618816;4,053404118634156;3,167004103306796;2999,519047789275600
2992;5426895;3063;11343;7089375,000000000000000;0,000000000000000;37,449493408203125;37,449493408203125;5,727926966127348;5,629965723478420;64971,875576782506000
2993;537214;3064;25994;16246250,000000000000000;0,011459155939519;23,048824310302734;23,037365154363215;3,851937071747831;3,011865774632671;100127,252243013120000
2994;5418942;3065;18521;11575625,000000000000000;0,000000000000000;17,675083160400391;17,675083160400391;2,822203278830576;1,764091656535314;52270,026927221101000
2995;5371858;3066;3242;2026250,000000000000000;0,037352271378040;20,667118072509766;20,629765801131725;6,220486973568034;4,525570907162809;20166,818768307567000
2996;56663334;3067;3907;2441875,000000000000000;0,093534290790558;8,628304481506348;8,534770190715790;2,668750834336878;1,341716137974070;10426,809509754181000
2997;56663329;3068;890;556250,000000000000000;0,100226581096649;10,855266571044922;10,755039989948273;3,017846172420161;2,127398672453300;2685,883093453943700
2998;53722294;3069;2196;1372500,000000000000000;0,195519775152206;17,297954559326172;17,102434784173965;6,609741420015177;3,586284067588016;14514,992158353329000
2999;53721394;3070;5972;3732500,000000000000000;0,004051423631608;15,816371917724609;15,812320494093001;3,958944501862200;2,257025060404361;23642,816565121058000
3000;56663343;3071;1991;1244375,000000000000000;0,004051423631608;12,531453132629395;12,527401708997786;3,740428414823518;2,031996921629697;7447,192973913624900
3001;5371434;3072;3855;2409375,000000000000000;0,069230720400810;19,331260681152344;19,262029960751534;4,938023134725876;3,464627271643127;19036,079184368253000
3002;541929;3073;37846;23653750,000000000000000;0,000000000000000;28,534185409545898;28,534185409545898;3,607057134830471;3,308989583657942;136512,684324793980000
3003;54269719;3074;250;156250,000000000000000;0,004051423631608;23,830530166625977;23,826478742994368;6,616786461479962;7,117858560870142;1654,196615369990500
3004;53711614;3075;1489;930625,000000000000000;0,149902328848839;21,612396240234375;21,462493911385536;5,889292404015565;3,383862499292926;8769,156389579176900
3005;53711616;3076;656;410000,000000000000000;1,432147741317749;12,838617324829102;11,406469583511353;5,863601371100763;2,361783846108404;3846,522499442100500
3006;5371873;3077;220;137500,000000000000000;0,999910891056061;34,830139160156250;33,830228269100189;14,035149758783254;6,812867258965933;3087,732946932315800
3007;53711567;3078;3118;1948750,000000000000000;0,014607614837587;21,466602325439453;21,451994710601866;4,561436344685141;4,941676294592216;14222,558522728272000
3008;5371153;3079;8412;5257500,000000000000000;0,000000000000000;48,573543548583984;48,573543548583984;8,361872610631073;7,949167289311335;70340,072400628589000
3009;5371471;3080;14143;8839375,000000000000000;0,020257115364075;31,223363876342773;31,203106760978699;3,499999165403009;4,053690842633332;49500,488196294755000
3010;5421452;3081;6347;3966875,000000000000000;0,034851659089327;12,687077522277832;12,652225863188505;3,531030581432669;1,805069565710519;22411,451100353152000
3011;5371435;3082;4903;3064375,000000000000000;0,025623450055718;31,068502426147461;31,042878976091743;8,112650461106286;5,391084282730144;39776,325210804120000
3012;5371839;3083;6791;4244375,000000000000000;0,028647886589170;21,819757461547852;21,791109574958682;5,463426560926823;3,336998901889032;37102,129775254056000
3013;541593;3084;21098;13186250,000000000000000;0,000000000000000;24,116310119628906;24,116310119628906;1,696945178739091;2,386255416787184;35802,149381037336000
3014;56663345;3085;2670;1668750,000000000000000;0,008102846331894;18,742307662963867;18,734204816631973;3,476446830696506;2,210487894006515;9282,113037959672500
3015;53714814;3086;3416;2135000,000000000000000;0,033408891409636;15,689311981201172;15,655903089791536;3,268025974977535;2,342795277125914;11163,576730523258000
3016;5371853;3087;6749;4218125,000000000000000;0,029494805261493;31,403102874755859;31,373608069494367;7,459430659166086;5,011605766146320;50343,697518711910000
3017;53722195;3088;130;81250,000000000000000;0,359112322330475;18,285024642944336;17,925912320613861;9,090025837834064;5,910662305444608;1181,703358918428400
3018;5372166;3089;1759;1099375,000000000000000;0,012811725959182;17,356483459472656;17,343671733513474;2,282274831215586;2,624931304432931;4014,521428108215300
3019;6741458;3090;14672;9170000,000000000000000;0,017188733443618;20,296644210815430;20,279455477371812;2,834322258999552;2,018966831097011;41585,176184041426000
3020;537118589;3091;6604;4127500,000000000000000;0,077930636703968;45,721782684326172;45,643852047622204;11,829919845243744;6,583755653433734;78124,790657989681000
3021;537118794;3092;3953;2470625,000000000000000;0,521408677101135;26,217451095581055;25,696042418479919;8,257641405477845;5,173313152179346;32642,456475853920000
3022;537148321;3093;21591;13494375,000000000000000;0,016704445704818;21,917621612548828;21,900917166844010;4,139165025323385;2,659994759268669;89368,712061757222000
3023;5421519;3094;4679;2924375,000000000000000;0,094494536519051;27,946678161621094;27,852183625102043;4,575954359656127;3,130304018429851;21410,890448831022000
3024;5421611;3095;12032;7520000,000000000000000;0,004051423631608;13,303258895874023;13,299207472242415;1,278489664789494;0,849535831476460;15382,787646747194000
3025;53721512;3096;6841;4275625,000000000000000;0,052824083715677;21,728309631347656;21,675485547631979;5,429322501206399;3,869370717343237;37141,995230752975000
3026;5421494;3097;6891;4306875,000000000000000;0,031642626971006;18,116889953613281;18,085247326642275;2,934357731568352;2,130243256076283;20220,659128237516000
3027;53714533;3098;3379;2111875,000000000000000;0,155860990285873;30,579168319702148;30,423307329416275;9,031268068440710;5,432066163808731;30516,654803261161000
3028;5421324;3099;44590;27868750,000000000000000;0,000000000000000;19,087717056274414;19,087717056274414;2,969027642897859;1,925965164677915;132388,942596815530000
3029;53722122;3100;3253;2033125,000000000000000;0,107877343893051;24,363286972045898;24,255409628152847;6,008800776924422;5,310714519085383;19546,628927335143000
3030;53713211;3101;1209;755625,000000000000000;0,028647886589170;23,261964797973633;23,233316911384463;4,683863997252964;5,109749374729767;5662,791572678834200
3031;674148;3102;64914;40571250,000000000000000;0,000000000000000;55,784595489501953;55,784595489501953;5,929449595232900;5,913755344952627;384904,291024948470000
3032;5372953;3103;182;113750,000000000000000;0,197856396436691;42,253295898437500;42,055439502000809;15,165572632554468;10,560066213132156;2760,134219124913200
3033;53719829;3104;488;305000,000000000000000;0,041316568851471;11,556539535522461;11,515222966670990;3,595583935688082;2,391790215341658;1754,644960615783900
3034;5371983;3105;800;500000,000000000000000;0,040514227002859;12,298605918884277;12,258091691881418;3,030780430049636;2,354531550905838;2424,624344039708400
3035;53719142;3106;3182;1988750,000000000000000;0,198642939329147;27,779226303100586;27,580583363771439;8,863486305043091;5,263204023450947;28203,613422647119000
3036;5373234;3107;22011;13756875,000000000000000;0,008102846331894;20,778116226196289;20,770013379864395;3,099560973966678;2,044092628823753;68224,436597980559000
3037;53712142;3108;2291;1431875,000000000000000;0,065952368080616;10,079992294311523;10,014039926230907;2,636890356318756;1,411655484571543;6041,115806326270100
3038;53719294;3109;2260;1412500,000000000000000;0,004051423631608;5,300204277038574;5,296152853406966;0,621424995837486;0,699079852701084;1404,420490592718100
3039;542211;3110;69889;43680625,000000000000000;0,009059257805347;23,850708007812500;23,841648750007153;3,545434773514275;2,107937222623098;247786,890886139120000
3040;54214999;3111;9798;6123750,000000000000000;0,020658286288381;11,705714225769043;11,685055939480662;3,125649310405678;2,002467060543743;30625,111943354830000
3041;53711615;3112;517;323125,000000000000000;0,668552756309509;20,456743240356445;19,788190484046936;7,137178137408465;3,864236325884406;3689,921097040176400
3042;542464;3113;8313;5195625,000000000000000;0,034851659089327;12,457118988037109;12,422267328947783;1,659550388385644;1,186877014175269;13795,842378649861000
3043;541759;3114;18889;11805625,000000000000000;0,009059257805347;35,927055358886719;35,917996101081371;3,775741875280773;3,767976027119021;71319,988282178529000
3044;53719221;3115;9482;5926250,000000000000000;0,021817581728101;12,677170753479004;12,655353171750903;1,922279350345640;1,288812121777643;18227,052799977362000
3045;5426894;3116;95773;59858125,000000000000000;0,009059257805347;29,684829711914063;29,675770454108715;3,280631311945661;2,146374450423984;314195,902638971810000
3046;5371829;3117;26104;16315000,000000000000000;0,012154269963503;42,943023681640625;42,930869411677122;7,303749265400262;3,671639744618710;190657,070824008440000
3047;5371831;3118;1220;762500,000000000000000;0,378320217132568;24,400707244873047;24,022387027740479;8,855180703934099;4,162839345264327;10803,320458799601000
3048;56663332;3119;3944;2465000,000000000000000;0,020257115364075;13,176116943359375;13,155859827995300;2,829750465574858;1,974054187927799;11160,535836227238000
3049;53721314;3120;7989;4993125,000000000000000;0,178308084607124;20,058940887451172;19,880632802844048;5,044485386304809;2,441199027423492;40300,393751189113000
3050;5371842;3121;3656;2285000,000000000000000;0,200124740600586;15,170639991760254;14,970515251159668;5,361124864598040;2,745166208186027;19600,272504970431000
3051;541691;3122;29329;18330625,000000000000000;0,016205692663789;23,157291412353516;23,141085719689727;3,652678804263717;3,114698011971575;107129,416650250550000
3052;5421349;3123;49220;30762500,000000000000000;0,021817581728101;15,156817436218262;15,134999854490161;2,949530010697747;1,792176566544216;145175,867126543070000
3053;6741439;3124;8522;5326250,000000000000000;0,025941764935851;19,365350723266602;19,339408958330750;2,847779166170874;2,391364914628636;24268,774054108188000
3054;53718934;3125;6362;3976250,000000000000000;0,091404199600220;26,195619583129883;26,104215383529663;7,596866581243507;5,434776092026494;48331,265189871192000
3055;53722539;3127;5735;3584375,000000000000000;0,000000000000000;17,872722625732422;17,872722625732422;3,629746222701054;2,449200602290397;20816,594587190542000
3056;53714815;3128;8235;5146875,000000000000000;0,046193324029446;23,912643432617188;23,866450108587742;7,173032274102180;4,381559990077964;59069,920777231455000
3057;541712;3129;28260;17662500,000000000000000;0,000000000000000;16,934675216674805;16,934675216674805;1,705140535723104;1,856104921222332;48187,271539534908000
3058;53714396;3130;700;437500,000000000000000;0,270261645317078;16,042078018188477;15,771816372871399;4,360921371366296;2,654672553895073;3052,644959956407500
3059;674144119;3131;22017;13760625,000000000000000;0,004051423631608;20,065736770629883;20,061685346998274;4,845908169355967;3,773522201829841;106692,360164710320000
3060;674144191;3132;14766;9228750,000000000000000;0,009059257805347;20,206676483154297;20,197617225348949;3,383771860682042;3,385276468406452;49964,775294831023000
3061;53719222;3133;3990;2493750,000000000000000;0,055105298757553;6,258625507354736;6,203520208597183;1,660260598370829;0,577108335315125;6624,439787499606600
3062;53714874;3134;4654;2908750,000000000000000;0,048953521996737;27,736858367919922;27,687904845923185;3,683893662865774;3,907464863087502;17144,841106977314000
